시도명,구시군명,읍면동명,선거인수,투표수,후보자별 득표수,,,,,,"무효
투표수",기권수,계
,,,,,"새누리당
박근혜","민주통합당
문재인","무소속
박종선","무소속
김소연","무소속
강지원","무소속
김순자",,,
경상북도,경주시,안강읍,"23,838","18,227","14,859","3,203",4,10,26,48,77,"5,611","23,838"
경상북도,경주시,건천읍,"9,372","7,144","6,021","1,058",2,0,6,19,38,"2,228","9,372"
경상북도,경주시,외동읍,"13,540","10,256","7,984","2,153",3,11,9,34,62,"3,284","13,540"
경상북도,경주시,양북면,"3,665","2,799","2,391",341,0,2,7,25,33,866,"3,665"
경상북도,경주시,양남면,"5,550","4,304","3,109","1,121",2,2,10,28,32,"1,246","5,550"
경상북도,경주시,내남면,"4,573","3,565","2,935",578,3,2,3,21,23,"1,008","4,573"
경상북도,경주시,산내면,"2,934","2,261","1,905",300,3,1,4,19,29,673,"2,934"
경상북도,경주시,서면,"3,271","2,549","2,181",319,1,0,3,17,28,722,"3,271"
경상북도,경주시,현곡면,"11,694","9,616","7,139","2,409",2,2,13,22,29,"2,078","11,694"
경상북도,경주시,강동면,"6,311","4,830","3,941",833,1,7,7,17,24,"1,481","6,311"
경상북도,경주시,천북면,"4,622","3,689","3,113",535,2,1,5,15,18,933,"4,622"
경상북도,경주시,중부동,"5,308","3,992","3,383",586,1,3,6,2,11,"1,316","5,308"
경상북도,경주시,황오동,"7,333","5,616","4,707",879,3,2,4,10,11,"1,717","7,333"
경상북도,경주시,성건동,"14,352","10,789","8,723","2,008",5,2,9,15,27,"3,563","14,352"
경상북도,경주시,황남동,"6,349","4,848","4,150",673,1,1,5,6,12,"1,501","6,349"
경상북도,경주시,월성동,"5,982","4,657","3,800",823,2,1,11,8,12,"1,325","5,982"
경상북도,경주시,선도동,"10,675","8,538","6,420","2,069",0,5,13,14,17,"2,137","10,675"
경상북도,경주시,용강동,"12,270","9,904","7,379","2,473",1,5,12,14,20,"2,366","12,270"
경상북도,경주시,황성동,"20,448","16,772","12,054","4,610",2,10,28,22,46,"3,676","20,448"
경상북도,경주시,동천동,"19,791","15,878","12,557","3,235",2,15,16,10,43,"3,913","19,791"
경상북도,경주시,불국동,"7,235","5,612","4,540","1,023",1,3,10,9,26,"1,623","7,235"
경상북도,경주시,보덕동,"1,792","1,423","1,183",224,1,0,0,8,7,369,"1,792"
경상북도,김천시,아포읍,"6,853","5,380","4,707",632,0,0,2,12,27,"1,473","6,853"
경상북도,김천시,농소면,"2,792","2,300","2,001",274,0,1,1,12,11,492,"2,792"
경상북도,김천시,남면,"3,070","2,412","2,117",260,1,0,1,13,20,658,"3,070"
경상북도,김천시,개령면,"2,492","2,031","1,783",225,0,0,1,11,11,461,"2,492"
경상북도,김천시,감문면,"3,413","2,799","2,516",242,0,1,2,20,18,614,"3,413"
경상북도,김천시,어모면,"4,204","3,216","2,788",351,1,7,8,20,41,988,"4,204"
경상북도,김천시,봉산면,"3,013","2,445","2,089",326,0,0,4,15,11,568,"3,013"
경상북도,김천시,대항면,"3,421","2,759","2,358",352,0,1,5,18,25,662,"3,421"
경상북도,김천시,감천면,"1,908","1,566","1,390",156,1,0,1,10,8,342,"1,908"
경상북도,김천시,조마면,"2,218","1,784","1,538",213,0,0,2,13,18,434,"2,218"
경상북도,김천시,구성면,"2,878","2,229","1,950",236,0,1,4,23,15,649,"2,878"
경상북도,김천시,지례면,"1,688","1,302","1,114",154,1,0,3,18,12,386,"1,688"
경상북도,김천시,부항면,"1,197",951,800,114,1,1,2,18,15,246,"1,197"
경상북도,김천시,대덕면,"2,096","1,543","1,295",217,0,0,4,10,17,553,"2,096"
경상북도,김천시,증산면,"1,017",845,710,114,0,1,1,12,7,172,"1,017"
경상북도,김천시,자산동,"7,577","5,964","5,086",850,3,0,3,10,12,"1,613","7,577"
경상북도,김천시,평화남산동,"8,663","6,650","5,613","1,002",2,1,3,12,17,"2,013","8,663"
경상북도,김천시,양금동,"4,424","3,578","3,113",436,0,2,4,7,16,846,"4,424"
경상북도,김천시,대신동,"17,920","14,360","11,207","3,068",5,7,17,17,39,"3,560","17,920"
경상북도,김천시,대곡동,"16,901","13,245","10,734","2,435",3,7,16,14,36,"3,656","16,901"
경상북도,김천시,지좌동,"7,818","6,171","5,136","1,003",2,2,2,9,17,"1,647","7,818"
경상북도,안동시,풍산읍,"6,250","4,707","4,002",621,1,1,8,36,38,"1,543","6,250"
경상북도,안동시,와룡면,"3,890","3,027","2,554",405,5,3,5,29,26,863,"3,890"
경상북도,안동시,북후면,"3,002","2,282","1,935",293,4,0,9,21,20,720,"3,002"
경상북도,안동시,서후면,"3,284","2,498","2,050",420,1,0,3,18,6,786,"3,284"
경상북도,안동시,풍천면,"3,937","3,054","2,658",341,3,2,3,29,18,883,"3,937"
경상북도,안동시,일직면,"2,950","2,312","1,992",292,0,0,2,12,14,638,"2,950"
경상북도,안동시,남후면,"1,855","1,466","1,282",151,2,0,1,20,10,389,"1,855"
경상북도,안동시,남선면,"2,136","1,656","1,323",305,1,0,4,10,13,480,"2,136"
경상북도,안동시,임하면,"2,727","2,030","1,746",250,0,0,2,18,14,697,"2,727"
경상북도,안동시,길안면,"2,880","2,179","1,840",286,2,1,3,31,16,701,"2,880"
경상북도,안동시,임동면,"1,868","1,432","1,205",180,0,1,4,25,17,436,"1,868"
경상북도,안동시,예안면,"1,881","1,441","1,193",220,0,2,0,14,12,440,"1,881"
경상북도,안동시,도산면,"1,774","1,395","1,159",206,0,2,4,17,7,379,"1,774"
경상북도,안동시,녹전면,"1,816","1,440","1,202",210,0,1,5,12,10,376,"1,816"
경상북도,안동시,중구동,"4,689","3,597","3,019",552,0,0,6,13,7,"1,092","4,689"
경상북도,안동시,명륜동,"4,822","3,823","2,998",801,2,0,5,6,11,999,"4,822"
경상북도,안동시,용상동,"17,220","13,440","10,356","2,980",4,7,22,30,41,"3,780","17,220"
경상북도,안동시,서구동,"6,966","5,377","4,508",836,0,2,6,11,14,"1,589","6,966"
경상북도,안동시,태화동,"11,244","8,622","7,103","1,466",2,1,8,16,26,"2,622","11,244"
경상북도,안동시,평화동,"6,333","4,937","3,978",929,2,2,5,12,9,"1,396","6,333"
경상북도,안동시,안기동,"5,986","4,791","3,834",930,1,4,7,10,5,"1,195","5,986"
경상북도,안동시,옥동,"15,474","12,264","9,195","2,992",3,4,10,23,37,"3,210","15,474"
경상북도,안동시,송하동,"10,502","8,275","6,261","1,955",5,1,7,18,28,"2,227","10,502"
경상북도,안동시,강남동,"6,808","5,534","3,974","1,532",0,4,4,6,14,"1,274","6,808"
경상북도,구미시,선산읍,"12,158","9,798","8,770",938,3,4,6,25,52,"2,360","12,158"
경상북도,구미시,고아읍,"23,841","19,802","16,727","2,967",7,8,14,32,47,"4,039","23,841"
경상북도,구미시,무을면,"1,918","1,601","1,443",118,1,1,3,27,8,317,"1,918"
경상북도,구미시,옥성면,"1,756","1,413","1,274",102,1,1,1,18,16,343,"1,756"
경상북도,구미시,도개면,"2,215","1,755","1,580",154,1,0,1,12,7,460,"2,215"
경상북도,구미시,해평면,"4,773","3,806","3,454",303,2,2,3,26,16,967,"4,773"
경상북도,구미시,산동면,"3,241","2,547","2,259",262,0,1,0,9,16,694,"3,241"
경상북도,구미시,장천면,"3,087","2,441","2,183",215,1,2,2,15,23,646,"3,087"
경상북도,구미시,송정동,"14,880","11,747","9,538","2,178",2,4,2,5,18,"3,133","14,880"
경상북도,구미시,원평1동,"4,242","2,793","2,450",334,1,2,1,2,3,"1,449","4,242"
경상북도,구미시,원평2동,"4,062","3,100","2,786",307,0,0,1,3,3,962,"4,062"
경상북도,구미시,지산동,"2,520","2,037","1,818",209,2,1,1,2,4,483,"2,520"
경상북도,구미시,도량동,"23,478","19,050","15,588","3,392",2,7,15,15,31,"4,428","23,478"
경상북도,구미시,선주원남동,"31,359","25,703","20,361","5,262",3,5,18,13,41,"5,656","31,359"
경상북도,구미시,형곡1동,"11,843","9,802","7,967","1,803",2,2,6,4,18,"2,041","11,843"
경상북도,구미시,형곡2동,"16,086","13,165","10,992","2,125",2,5,10,12,19,"2,921","16,086"
경상북도,구미시,신평1동,"3,934","3,053","2,451",586,0,0,4,6,6,881,"3,934"
경상북도,구미시,신평2동,"2,665","2,054","1,767",275,0,1,0,5,6,611,"2,665"
경상북도,구미시,비산동,"3,441","2,721","2,218",490,1,5,2,4,1,720,"3,441"
경상북도,구미시,공단1동,"4,527","3,533","2,850",669,0,4,2,6,2,994,"4,527"
경상북도,구미시,공단2동,"4,154","3,165","2,109","1,040",0,0,7,6,3,989,"4,154"
경상북도,구미시,광평동,"3,580","2,815","2,357",450,1,0,0,4,3,765,"3,580"
경상북도,구미시,상모사곡동,"20,805","16,134","13,189","2,884",4,6,12,13,26,"4,671","20,805"
경상북도,구미시,임오동,"12,052","9,668","7,891","1,738",0,7,7,14,11,"2,384","12,052"
경상북도,구미시,인동동,"39,515","29,090","22,299","6,678",5,13,18,35,42,"10,425","39,515"
경상북도,구미시,진미동,"18,191","11,498","7,862","3,574",5,8,10,12,27,"6,693","18,191"
경상북도,구미시,양포동,"27,965","22,009","16,230","5,688",2,5,24,23,37,"5,956","27,965"
경상북도,영주시,풍기읍,"10,167","7,677","6,157","1,441",5,2,8,26,38,"2,490","10,167"
경상북도,영주시,이산면,"2,553","1,958","1,587",338,2,1,2,21,7,595,"2,553"
경상북도,영주시,평은면,"1,738","1,322","1,115",188,1,0,2,13,3,416,"1,738"
경상북도,영주시,문수면,"1,804","1,456","1,178",228,3,2,4,15,26,348,"1,804"
경상북도,영주시,장수면,"2,127","1,674","1,443",207,0,0,2,12,10,453,"2,127"
경상북도,영주시,안정면,"2,974","2,312","1,925",353,0,0,0,14,20,662,"2,974"
경상북도,영주시,봉현면,"2,751","2,149","1,827",292,0,0,1,15,14,602,"2,751"
경상북도,영주시,순흥면,"2,106","1,695","1,420",248,2,0,0,14,11,411,"2,106"
경상북도,영주시,단산면,"1,948","1,564","1,281",254,0,0,4,17,8,384,"1,948"
경상북도,영주시,부석면,"3,146","2,449","2,011",398,2,1,3,20,14,697,"3,146"
경상북도,영주시,상망동,"6,962","5,444","4,197","1,203",1,2,7,13,21,"1,518","6,962"
경상북도,영주시,하망동,"5,902","4,711","3,643","1,049",0,2,5,6,6,"1,191","5,902"
경상북도,영주시,영주1동,"4,491","3,370","2,803",540,0,3,3,9,12,"1,121","4,491"
경상북도,영주시,영주2동,"3,848","3,025","2,353",647,0,1,4,8,12,823,"3,848"
경상북도,영주시,휴천1동,"5,411","4,321","3,214","1,087",0,3,3,6,8,"1,090","5,411"
경상북도,영주시,휴천2동,"8,257","6,414","4,877","1,502",2,3,5,9,16,"1,843","8,257"
경상북도,영주시,휴천3동,"7,389","5,896","4,360","1,500",1,1,10,9,15,"1,493","7,389"
경상북도,영주시,가흥1동,"9,453","7,352","5,572","1,732",2,4,9,11,22,"2,101","9,453"
경상북도,영주시,가흥2동,"5,552","4,407","3,366","1,000",2,3,6,15,15,"1,145","5,552"
경상북도,영천시,금호읍,"10,338","7,702","6,418","1,225",1,5,7,12,34,"2,636","10,338"
경상북도,영천시,청통면,"4,013","3,144","2,641",464,2,2,6,7,22,869,"4,013"
경상북도,영천시,신녕면,"3,936","3,076","2,661",364,3,0,4,17,27,860,"3,936"
경상북도,영천시,화산면,"3,173","2,446","1,979",363,5,5,4,22,68,727,"3,173"
경상북도,영천시,화북면,"2,021","1,547","1,289",230,1,0,2,14,11,474,"2,021"
경상북도,영천시,화남면,"2,898","2,256","1,940",277,1,1,1,10,26,642,"2,898"
경상북도,영천시,자양면,"1,065",838,705,111,0,0,1,10,11,227,"1,065"
경상북도,영천시,임고면,"3,824","2,939","2,482",420,0,2,1,21,13,885,"3,824"
경상북도,영천시,고경면,"5,389","4,235","3,523",655,0,0,7,21,29,"1,154","5,389"
경상북도,영천시,북안면,"4,090","3,117","2,575",488,0,2,3,20,29,973,"4,090"
경상북도,영천시,대창면,"2,882","2,248","1,913",308,2,0,1,13,11,634,"2,882"
경상북도,영천시,동부동,"19,824","15,398","12,284","3,026",4,3,21,21,39,"4,426","19,824"
경상북도,영천시,중앙동,"7,450","5,816","4,658","1,114",2,1,5,12,24,"1,634","7,450"
경상북도,영천시,서부동,"4,791","3,680","3,083",572,0,1,4,10,10,"1,111","4,791"
경상북도,영천시,완산동,"4,014","3,070","2,546",515,0,1,1,3,4,944,"4,014"
경상북도,영천시,남부동,"3,243","2,441","2,107",317,0,1,2,6,8,802,"3,243"
경상북도,상주시,함창읍,"5,771","4,596","3,981",554,0,1,5,32,23,"1,175","5,771"
경상북도,상주시,사벌면,"3,591","2,985","2,603",313,1,2,2,30,34,606,"3,591"
경상북도,상주시,중동면,"1,505","1,207","1,093",93,1,0,1,9,10,298,"1,505"
경상북도,상주시,낙동면,"3,927","3,117","2,735",315,1,1,2,34,29,810,"3,927"
경상북도,상주시,청리면,"2,809","2,245","2,015",193,0,0,2,16,19,564,"2,809"
경상북도,상주시,공성면,"4,176","3,188","2,825",302,0,2,3,29,27,988,"4,176"
경상북도,상주시,외남면,"1,695","1,358","1,179",150,0,0,1,13,15,337,"1,695"
경상북도,상주시,내서면,"1,786","1,479","1,280",163,1,1,4,18,12,307,"1,786"
경상북도,상주시,모동면,"2,372","1,820","1,457",343,0,1,2,7,10,552,"2,372"
경상북도,상주시,모서면,"2,371","1,813","1,500",270,1,1,2,19,20,558,"2,371"
경상북도,상주시,화동면,"1,901","1,506","1,296",185,0,0,3,15,7,395,"1,901"
경상북도,상주시,화서면,"2,506","1,955","1,675",230,0,4,5,25,16,551,"2,506"
경상북도,상주시,화북면,"1,382","1,159",935,195,4,2,4,11,8,223,"1,382"
경상북도,상주시,외서면,"2,607","2,075","1,744",287,0,1,1,29,13,532,"2,607"
경상북도,상주시,은척면,"1,557","1,248","1,115",107,0,0,1,13,12,309,"1,557"
경상북도,상주시,공검면,"2,227","1,836","1,624",166,0,2,4,26,14,391,"2,227"
경상북도,상주시,이안면,"1,985","1,639","1,456",130,1,1,1,31,19,346,"1,985"
경상북도,상주시,화남면,756,574,488,69,0,1,4,8,4,182,756
경상북도,상주시,남원동,"9,444","7,469","6,162","1,268",1,0,7,10,21,"1,975","9,444"
경상북도,상주시,북문동,"4,860","3,755","3,130",594,1,2,4,12,12,"1,105","4,860"
경상북도,상주시,계림동,"6,676","5,214","4,385",789,6,1,2,13,18,"1,462","6,676"
경상북도,상주시,동문동,"7,283","5,725","4,755",924,0,4,10,14,18,"1,558","7,283"
경상북도,상주시,동성동,"3,506","2,715","2,332",362,0,0,2,11,8,791,"3,506"
경상북도,상주시,신흥동,"6,893","5,461","4,285","1,130",2,3,8,15,18,"1,432","6,893"
경상북도,문경시,문경읍,"6,141","4,702","4,135",514,2,0,3,22,26,"1,439","6,141"
경상북도,문경시,가은읍,"3,672","2,849","2,407",383,3,4,4,23,25,823,"3,672"
경상북도,문경시,영순면,"2,221","1,788","1,587",173,0,0,1,18,9,433,"2,221"
경상북도,문경시,산양면,"2,979","2,420","2,128",265,0,3,2,12,10,559,"2,979"
경상북도,문경시,호계면,"2,165","1,649","1,441",178,0,2,4,15,9,516,"2,165"
경상북도,문경시,산북면,"2,614","2,105","1,827",236,1,2,2,21,16,509,"2,614"
경상북도,문경시,동로면,"1,558","1,209","1,021",162,0,1,3,13,9,349,"1,558"
경상북도,문경시,마성면,"3,257","2,555","2,252",265,1,3,2,18,14,702,"3,257"
경상북도,문경시,농암면,"2,304","1,855","1,625",191,4,0,1,21,13,449,"2,304"
경상북도,문경시,점촌1동,"5,040","3,909","3,356",533,0,0,3,8,9,"1,131","5,040"
경상북도,문경시,점촌2동,"6,535","5,082","4,392",667,0,0,7,4,12,"1,453","6,535"
경상북도,문경시,점촌3동,"7,724","6,002","4,967","1,003",0,1,5,12,14,"1,722","7,724"
경상북도,문경시,점촌4동,"3,057","2,356","2,026",293,1,0,4,15,17,701,"3,057"
경상북도,문경시,점촌5동,"10,336","8,284","6,421","1,822",3,4,11,7,16,"2,052","10,336"
경상북도,예천군,예천읍,"13,578","10,609","8,707","1,757",31,4,11,28,71,"2,969","13,578"
경상북도,예천군,용문면,"2,308","1,883","1,622",225,1,2,3,19,11,425,"2,308"
경상북도,예천군,상리면,"1,062",857,719,116,0,0,2,15,5,205,"1,062"
경상북도,예천군,하리면,"1,249","1,052",890,138,2,0,2,10,10,197,"1,249"
경상북도,예천군,감천면,"2,577","2,062","1,738",272,1,0,4,24,23,515,"2,577"
경상북도,예천군,보문면,"1,629","1,336","1,133",160,0,0,2,21,20,293,"1,629"
경상북도,예천군,호명면,"2,463","1,970","1,677",212,10,2,4,30,35,493,"2,463"
경상북도,예천군,유천면,"2,566","2,042","1,692",296,2,2,4,24,22,524,"2,566"
경상북도,예천군,용궁면,"2,620","2,133","1,860",216,3,1,2,28,23,487,"2,620"
경상북도,예천군,개포면,"1,517","1,241","1,095",117,0,0,5,15,9,276,"1,517"
경상북도,예천군,지보면,"2,939","2,331","1,942",263,30,21,4,20,51,608,"2,939"
경상북도,예천군,풍양면,"3,277","2,630","2,267",249,29,9,3,24,49,647,"3,277"
경상북도,경산시,하양읍,"20,311","15,828","12,700","2,935",13,9,26,53,92,"4,483","20,311"
경상북도,경산시,진량읍,"28,464","21,553","16,926","4,378",38,16,34,46,115,"6,911","28,464"
경상북도,경산시,와촌면,"5,421","4,091","3,457",558,8,4,12,17,35,"1,330","5,421"
경상북도,경산시,자인면,"5,427","4,169","3,561",526,3,6,19,19,35,"1,258","5,427"
경상북도,경산시,용성면,"3,254","2,578","2,152",337,4,4,10,28,43,676,"3,254"
경상북도,경산시,남산면,"3,351","2,627","2,242",312,2,6,14,11,40,724,"3,351"
경상북도,경산시,압량면,"12,115","8,839","6,986","1,750",11,2,18,18,54,"3,276","12,115"
경상북도,경산시,남천면,"3,006","2,404","2,053",300,1,10,4,17,19,602,"3,006"
경상북도,경산시,중앙동,"5,909","4,510","3,724",742,2,3,9,12,18,"1,399","5,909"
경상북도,경산시,동부동,"24,085","18,367","14,415","3,796",13,14,24,27,78,"5,718","24,085"
경상북도,경산시,서부1동,"30,073","23,440","18,102","5,186",7,11,35,26,73,"6,633","30,073"
경상북도,경산시,서부2동,"15,884","13,125","10,005","3,039",5,8,22,20,26,"2,759","15,884"
경상북도,경산시,남부동,"13,253","10,247","8,055","2,121",5,10,12,7,37,"3,006","13,253"
경상북도,경산시,북부동,"10,434","7,090","5,292","1,742",5,6,13,8,24,"3,344","10,434"
경상북도,경산시,중방동,"9,036","7,209","5,719","1,433",2,4,13,3,35,"1,827","9,036"
경상북도,청도군,청도읍,"10,124","7,907","6,484","1,328",3,2,5,39,46,"2,217","10,124"
경상북도,청도군,화양읍,"6,187","4,935","4,008",870,1,4,8,17,27,"1,252","6,187"
경상북도,청도군,각남면,"1,878","1,592","1,360",207,3,0,2,14,6,286,"1,878"
경상북도,청도군,풍각면,"3,514","2,760","2,370",332,0,0,2,28,28,754,"3,514"
경상북도,청도군,각북면,"1,897","1,499","1,288",190,1,0,0,9,11,398,"1,897"
경상북도,청도군,이서면,"3,803","3,139","2,678",423,4,2,7,10,15,664,"3,803"
경상북도,청도군,운문면,"2,005","1,574","1,290",257,0,3,1,9,14,431,"2,005"
경상북도,청도군,금천면,"3,026","2,415","2,066",306,2,1,0,22,18,611,"3,026"
경상북도,청도군,매전면,"3,399","2,730","2,328",356,0,1,4,20,21,669,"3,399"
경상북도,고령군,고령읍,"8,429","6,399","5,364",966,1,4,6,31,27,"2,030","8,429"
경상북도,고령군,덕곡면,"1,305","1,056",923,114,1,0,1,13,4,249,"1,305"
경상북도,고령군,운수면,"1,796","1,424","1,255",138,0,1,1,19,10,372,"1,796"
경상북도,고령군,성산면,"2,383","1,930","1,667",233,1,1,3,15,10,453,"2,383"
경상북도,고령군,다산면,"7,706","6,085","5,070",955,3,3,19,13,22,"1,621","7,706"
경상북도,고령군,개진면,"2,030","1,605","1,396",178,2,1,3,15,10,425,"2,030"
경상북도,고령군,우곡면,"1,701","1,343","1,148",159,1,0,1,16,18,358,"1,701"
경상북도,고령군,쌍림면,"3,365","2,627","2,239",340,3,2,3,21,19,738,"3,365"
경상북도,성주군,성주읍,"10,082","7,838","6,734","1,040",2,2,8,29,23,"2,244","10,082"
경상북도,성주군,선남면,"5,747","4,539","3,955",533,1,1,3,17,29,"1,208","5,747"
경상북도,성주군,용암면,"3,406","2,741","2,360",321,2,2,1,24,31,665,"3,406"
경상북도,성주군,수륜면,"2,774","2,194","1,856",300,2,0,5,22,9,580,"2,774"
경상북도,성주군,가천면,"1,813","1,402","1,209",164,1,2,1,15,10,411,"1,813"
경상북도,성주군,금수면,"1,040",826,686,112,2,1,1,15,9,214,"1,040"
경상북도,성주군,대가면,"2,212","1,743","1,477",234,0,3,2,9,18,469,"2,212"
경상북도,성주군,벽진면,"3,048","2,393","2,065",303,0,0,3,10,12,655,"3,048"
경상북도,성주군,초전면,"4,359","3,411","2,950",417,1,0,6,20,17,948,"4,359"
